text_ready,label,style,style_ru
статья отказ уклонение должностной лицо подвергнуть административный наказание заключение государственный контракт государственный оборонный заказ либо договор необходимый выполнение государственный оборонный заказ отказ уклонение должностной лицо подвергнуть административный наказание деяние предусмотренный часть статья кодекс российский федерация административный правонарушение заключение государственный контракт государственный оборонный заказ либо договор необходимый выполнение государственный оборонный заказ заключение такой государственный контракт либо договор являться обязательный соответствие федеральный закон наказываться штраф размер один миллион три миллион рубль размер заработный плата иной доход осудить период один год три год лишение право занимать определённый должность заниматься определённый деятельность срок десять год либо лишение свобода срок четыре восемь год штраф размер пятьсот тысяча один миллион рубль размер заработный плата иной доход осудить период три четыре год лишение право занимать определённый должность заниматься определённый деятельность срок три год,1,official,Официально-деловой
статья превышение должностной полномочие совершение должностной лицо действие явно выходить предел полномочие повлечь существенный нарушение право законный интерес гражданин организация либо охранять закон интерес общество государство наказываться штраф размер восемьдесят тысяча рубль размер заработный плата иной доход осудить период шесть месяц либо лишение право занимать определённый должность заниматься определённый деятельность срок пять год либо принудительный работа срок четыре год либо арест срок четыре шесть месяц либо лишение свобода срок четыре год деяние совершенный лицо занимать государственный должность российский федерация государственный должность субъект российский федерация равно глава орган местный самоуправление наказываться штраф размер сто тысяча триста тысяча рубль размер заработный плата иной доход осудить период один год два год либо принудительный работа срок пять год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой либо лишение свобода срок семь год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой деяние предусмотренный часть первый второй настоящий статья совершить применение насилие угроза применение применение оружие специальный средство причинение тяжкий последствие группа лицо группа лицо предварительный сговор организовать группа отношение несовершеннолетний корыстный иной личный заинтересованность наказываться лишение свобода срок три десять год лишение право занимать определённый должность заниматься определённый деятельность срок три год деяние предусмотренный часть первый второй третий настоящий статья совершенный применение пытка наказываться лишение свобода срок четыре двенадцать год лишение право занимать определённый должность заниматься определённый деятельность срок десять год деяние предусмотренный часть четвёртый настоящий статья повлечь неосторожность смерть потерпевший причинение тяжкий вред здоровье наказываться лишение свобода срок восемь пятнадцать год лишение право занимать определённый должность заниматься определённый деятельность срок двадцать год примечание пытка настоящий статья другой статья настоящий кодекс пониматься любой действие бездействие который какой либо лицо умышленно причиняться сильный боль либо физический нравственный страдание получить он третий лицо сведение признание наказать действие совершить оно третий лицо совершение который оно подозреваться запугать принудить третий лицо любой причина основать дискриминация любой характер являться пытка причинение физический нравственный страдание возникать результат правомерный действие должностной лицо другой лицо либо неизбежно сопрячь такой действие,1,official,Официально-деловой
статья неисполнение сотрудник орган внутренний дело приказ умышленный неисполнение сотрудник орган внутренний дело приказ начальник отдать установить порядок противоречащий закон причинить существенный вред право законный интерес гражданин организация либо охранять закон интерес общество государство наказываться принудительный работа срок два год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой либо арест срок шесть месяц либо лишение свобода срок два год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой деяние совершенный группа лицо группа лицо предварительный сговор организовать группа равно повлечь тяжкий последствие наказываться принудительный работа срок пять год либо лишение свобода срок,1,official,Официально-деловой
статья отказ предоставление информация федеральный собрание российский федерация счётный палата российский федерация неправомерный отказ предоставление уклонение предоставление информация документ материал предоставление заведомо неполный либо ложный информация совет федерация федеральный собрание российский федерация государственный дума федеральный собрание российский федерация счётный палата российский федерация деяние совершить должностной лицо обязать предоставлять такой информация наказываться штраф размер двести тысяча рубль размер заработный плата иной доход осудить период восемнадцать месяц либо лишение право занимать определённый должность заниматься определённый деятельность срок два пять год либо принудительный работа срок три год либо арест срок шесть месяц либо лишение свобода срок три год деяние совершенный лицо занимать государственный должность российский федерация государственный должность субъект российский федерация наказываться штраф размер сто тысяча триста тысяча рубль размер заработный плата иной доход осудить период один год два год либо принудительный работа срок пять год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой либо лишение свобода срок пять год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой деяние предусмотренный часть первый второй настоящий статья сопрячь сокрытие правонарушение совершенный должностной лицо орган государственный власть совершить группа лицо предварительный сговор организовать группа повлечь тяжкий последствие наказываться принудительный работа срок пять год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой либо лишение свобода срок восемь год лишение право занимать определённый должность заниматься определённый деятельность срок три год,1,official,Официально-деловой
статья присвоение полномочие должностной лицо присвоение государственный служащий муниципальный служащий являться должностной лицо полномочие должностной лицо совершение связь это действие повлечь существенный нарушение право законный интерес гражданин организация наказываться штраф размер сорок тысяча рубль размер заработный плата иной доход осудить период три месяц либо обязательный работа срок триста шестьдесят час либо исправительный работа срок два год либо арест срок три месяц,1,official,Официально-деловой
статья незаконный участие предпринимательский деятельность учреждение должностной лицо организация осуществлять предпринимательский деятельность либо участие управление такой организация лично через доверенный лицо вопреки запрет установленный закон деяние связать предоставление такой организация льгота преимущество покровительство иной форма наказываться штраф размер триста тысяча рубль размер заработный плата иной доход осудить период два год либо лишение право занимать определённый должность заниматься определённый деятельность срок пять год штраф размер восемьдесят тысяча рубль размер заработный плата иной доход осудить период шесть месяц либо обязательный работа срок четыреста восемьдесят час либо принудительный работа срок два год либо арест срок шесть месяц либо лишение свобода срок два год,1,official,Официально-деловой
статья получение взятка получение должностной лицо иностранный должностной лицо либо должностной лицо публичный международный организация лично через посредник взятка вид деньга ценный бумага иной имущество либо вид незаконный оказание услуга имущественный характер предоставление иной имущественный право тот число взятка указание должностной лицо передаваться иной физический юридический лицо совершение действие бездействие польза взяткодатель представлять лицо указанный действие бездействие входить служебный полномочие должностной лицо либо оно сила должностной положение мочь способствовать указать действие бездействие равно общий покровительство попустительство служба наказываться штраф размер один миллион рубль размер заработный плата иной доход осудить период два год размер десятикратный пятидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок три год либо исправительный работа срок один год два год лишение право занимать определённый должность заниматься определённый деятельность срок три год либо принудительный работа срок пять год лишение право занимать определённый должность заниматься определённый деятельность срок три год либо лишение свобода срок три год штраф размер десятикратный двадцатикратный сумма взятка таковой получение должностной лицо иностранный должностной лицо либо должностной лицо публичный международный организация взятка значительный размер наказываться штраф размер двести тысяча один миллион пятьсот тысяча рубль размер заработный плата иной доход осудить период шесть месяц два год размер тридцатикратный шестидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок три год либо лишение свобода срок шесть год штраф размер тридцатикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой получение должностной лицо иностранный должностной лицо либо должностной лицо публичный международный организация взятка незаконный действие бездействие наказываться штраф размер пятьсот тысяча два миллион рубль размер заработный плата иной доход осудить период шесть месяц два год размер сорокакратный семидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок пять год либо лишение свобода срок три восемь год штраф размер сорокакратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок пять год таковой деяние предусмотренный часть первый третий настоящий статья совершенный лицо занимать государственный должность российский федерация государственный должность субъект российский федерация равно глава орган местный самоуправление наказываться штраф размер один миллион три миллион рубль размер заработный плата иной доход осудить период один год три год размер шестидесятикратный восьмидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок семь год либо лишение свобода срок пять десять год штраф размер пятидесятикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок семь год таковой деяние предусмотренный часть первый третий четвёртый настоящий статья совершить группа лицо предварительный сговор организовать группа вымогательство взятка крупный размер наказываться штраф размер два миллион четыре миллион рубль размер заработный плата иной доход осудить период два четыре год размер семидесятикратный девяностократный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок десять год либо лишение свобода срок семь двенадцать год штраф размер шестидесятикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок десять год таковой деяние предусмотренный часть первый третий четвёртый пункт часть пятый настоящий статья совершенный особо крупный размер наказываться штраф размер три миллион пять миллион рубль размер заработный плата иной доход осудить период три пять год размер восьмидесятикратный стократный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок пятнадцать год либо лишение свобода срок восемь пятнадцать год штраф размер семидесятикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок пятнадцать год таковой примечание значительный размер взятка настоящий статья статья настоящий кодекс признаваться сумма деньга стоимость ценный бумага иной имущество услуга имущественный характер иной имущественный право превышать двадцать пять тысяча рубль крупный размер взятка превышать сто пятьдесят тысяча рубль особо крупный размер взятка превышать один миллион рубль иностранный должностной лицо настоящий статья статья настоящий кодекс пониматься любой назначать избирать лицо занимать какой либо должность законодательный исполнительный административный судебный орган иностранный государство любой лицо выполнять какой либо публичный функция иностранный государство тот число публичный ведомство публичный предприятие должностной лицо публичный международный организация пониматься международный гражданский служащий любой лицо уполномочить такой организация действовать имя,1,official,Официально-деловой
статья дача взятка дача взятка должностной лицо иностранный должностной лицо либо должностной лицо публичный международный организация лично через посредник тот число взятка указание должностной лицо передаваться иной физический юридический лицо наказываться штраф размер пятьсот тысяча рубль размер заработный плата иной доход осудить период один год размер пятикратный тридцатикратный сумма взятка либо исправительный работа срок два год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой либо принудительный работа срок три год либо лишение свобода срок два год штраф размер пятикратный десятикратный сумма взятка таковой дача взятка должностной лицо иностранный должностной лицо либо должностной лицо публичный международный организация лично через посредник тот число взятка указание должностной лицо передаваться иной физический юридический лицо значительный размер наказываться штраф размер один миллион рубль размер заработный плата иной доход осудить период два год размер десятикратный сорокакратный сумма взятка либо исправительный работа срок один год два год лишение право занимать определённый должность заниматься определённый деятельность срок один год три год таковой либо лишение свобода срок пять год штраф размер пятикратный пятнадцатикратный сумма взятка таковой дача взятка должностной лицо иностранный должностной лицо либо должностной лицо публичный международный организация лично через посредник тот число взятка указание должностной лицо передаваться иной физический юридический лицо совершение заведомо незаконный действие бездействие наказываться штраф размер один миллион пятьсот тысяча рубль размер заработный плата иной доход осудить период два год размер тридцатикратный шестидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок пять год таковой либо лишение свобода срок восемь год штраф размер тридцатикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок пять год таковой деяние предусмотренный часть первый третий настоящий статья совершить группа лицо предварительный сговор организовать группа крупный размер наказываться штраф размер один миллион три миллион рубль размер заработный плата иной доход осудить период один год три год размер шестидесятикратный восьмидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок семь год таковой либо лишение свобода срок семь двенадцать год штраф размер шестидесятикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок семь год таковой деяние предусмотренный часть первый четвёртый настоящий статья совершенный особо крупный размер наказываться штраф размер два миллион четыре миллион рубль размер заработный плата иной доход осудить период два четыре год размер семидесятикратный девяностократный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок десять год таковой либо лишение свобода срок восемь пятнадцать год штраф размер семидесятикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок десять год таковой примечание лицо дать взятка освобождаться уголовный ответственность оно активно способствовать раскрытие расследование преступление либо отношение иметь место вымогательство взятка сторона должностной лицо либо лицо после совершение преступление добровольно сообщить орган иметь право возбудить уголовный дело дача взятка,1,official,Официально-деловой
статья посредничество взяточничество посредничество взяточничество непосредственный передача взятка поручение взяткодатель взяткополучатель либо иной способствование взяткодатель взяткополучатель достижение либо реализация соглашение получение дача взятка значительный размер наказываться штраф размер семьсот тысяча рубль размер заработный плата иной доход осудить период один год размер двадцатикратный сорокакратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой либо лишение свобода срок четыре год штраф размер двадцатикратный сумма взятка таковой посредничество взяточничество совершение заведомо незаконный действие бездействие либо лицо использование свой служебный положение наказываться штраф размер один миллион рубль размер заработный плата иной доход осудить период один год размер двадцатикратный пятидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой либо лишение свобода срок три семь год штраф размер тридцатикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой посредничество взяточничество совершенный группа лицо предварительный сговор организовать группа крупный размер наказываться штраф размер один миллион два миллион рубль размер заработный плата иной доход осудить период один год два год размер пятидесятикратный семидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок пять год таковой либо лишение свобода срок пять десять год штраф размер шестидесятикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок пять год таковой посредничество взяточничество совершенный особо крупный размер наказываться штраф размер один миллион пятьсот тысяча три миллион рубль размер заработный плата иной доход осудить период два три год размер шестидесятикратный восьмидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок семь год таковой либо лишение свобода срок семь двенадцать год штраф размер семидесятикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок семь год таковой обещание предложение посредничество взяточничество наказываться штраф размер три миллион рубль размер заработный плата иной доход осудить период три год размер шестидесятикратный сумма взятка лишение право занимать определённый должность заниматься определённый деятельность срок пять год таковой либо лишение свобода срок семь год штраф размер тридцатикратный сумма взятка таковой лишение право занимать определённый должность заниматься определённый деятельность срок пять год таковой примечание лицо совершить преступление предусмотренный настоящий статья освобождаться уголовный ответственность оно активно способствовать раскрытие пресечение преступление добровольно сообщить совершенный преступление орган иметь право возбудить уголовный дело,1,official,Официально-деловой
статья мелкий взяточничество получение взятка дача взятка лично через посредник размер превышать десять тысяча рубль наказываться штраф размер двести тысяча рубль размер заработный плата иной доход осудить период три месяц либо исправительный работа срок один год либо ограничение свобода срок два год либо лишение свобода срок один год деяние совершенный лицо иметь судимость совершение преступление предусмотреть статья настоящий кодекс либо настоящий статья наказываться штраф размер один миллион рубль размер заработный плата иной доход осудить период один год либо исправительный работа срок три год либо ограничение свобода срок четыре год либо лишение свобода срок три год примечание лицо совершить дача взятка размер указанный настоящий статья освобождаться уголовный ответственность оно активно способствовать раскрытие расследование преступление либо отношение иметь место вымогательство взятка либо лицо после совершение преступление добровольно сообщить орган иметь право возбудить уголовный дело дача взятка,1,official,Официально-деловой
статья служебный подлог служебный подлог внесение должностной лицо государственный служащий муниципальный служащий являться должностной лицо официальный документ заведомо ложный сведение равно внесение указанный документ исправление искажать действительный содержание деяние совершить корыстный иной личный заинтересованность отсутствие признак преступление предусмотренный часть первый статья настоящий кодекс наказываться штраф размер восемьдесят тысяча рубль размер заработный плата иной доход осудить период шесть месяц либо обязательный работа срок четыреста восемьдесят час либо исправительный работа срок два год либо принудительный работа срок два год либо арест срок шесть месяц либо лишение свобода срок два год деяние повлечь существенный нарушение право законный интерес гражданин организация либо охранять закон интерес общество государство наказываться штраф размер сто тысяча пятьсот тысяча рубль размер заработный плата иной доход осудить период один год три год либо принудительный работа срок четыре год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой либо лишение свобода срок четыре год лишение право занимать определённый должность заниматься определённый деятельность срок три год таковой,1,official,Официально-деловой
статья незаконный выдача паспорт гражданин российский федерация равно внесение заведомо ложный сведение документ повлечь незаконный приобретение гражданство российский федерация незаконный выдача должностной лицо государственный служащий паспорт гражданин российский федерация иностранный гражданин лицо гражданство равно внесение должностной лицо государственный служащий муниципальный служащий являться должностной лицо заведомо ложный сведение документ повлечь незаконный приобретение гражданство российский федерация наказываться штраф размер триста тысяча рубль размер заработный плата иной доход осудить период шесть месяц либо обязательный работа срок четыреста восемьдесят час либо исправительный работа срок два год либо лишение право занимать определённый должность заниматься определённый деятельность срок три год либо принудительный работа срок пять год либо лишение свобода срок неисполнение ненадлежащий исполнение должностной лицо государственный служащий свой обязанность вследствие недобросовестный небрежный отношение служба повлечь незаконный выдача паспорт гражданин российский федерация иностранный гражданин лицо гражданство либо незаконный приобретение гражданство российский федерация наказываться штраф размер триста тысяча рубль размер заработный плата иной доход осудить период шесть месяц либо обязательный работа срок четыреста восемьдесят час либо исправительный работа срок два год либо лишение право занимать определённый должность заниматься определённый деятельность срок три год,1,official,Официально-деловой
